type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
photo	post_page_416907625028840	416907625028840_1285687058150888	https://www.facebook.com/416907625028840/posts/1285687058150888	“Nunca imaginei que chegaria até aqui!” A frase é da dona Geralda Ferreira  que voltou a estudar depois de 35 anos e agora cursa Direito  em Caratinga. O caminho por ela percorrido teve como ponte a Educação de Jovens e Adultos (EJA)  modalidade do sistema estadual de ensino que com conteúdo e horários mais atraentes leva jovens e adultos de volta às salas de aula. Conheça essa história: http://goo.gl/BaaYmC  #EJA #EducaçãoMG  Foto: Kstudio / Freepik	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14117864_1285687058150888_4057025774420025262_n.png?oh=70b4ab0e4b3e5600f52cf24a089dc6c2&oe=58FD84E5	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14117864_1285687058150888_4057025774420025262_n.png?oh=cb445744ab85212bcf7e84a2a58c0923&oe=591295F0	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1285687058150888/?type=3	facebook.com	2016-08-25T22:13:00+0000	1472163180	2016-08-26 00:13:00	23	18	26	4	48	14	14	0	17	0	23	3	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1286590978060496	https://www.facebook.com/416907625028840/posts/1286590978060496	A Academia de Polícia Civil (Acadepol) realizou hoje a solenidade de formatura de 945 novos policiais. Este é o maior número de investigadores de polícia que  em um só curso  ocupou a academia e agora estão aptos para reforçar  com profissionalismo  a segurança dos mineiros em todas as regiões do estado. Confira: http://goo.gl/JyO8cY  Homenageado pela turma de formandos  o governador Fernando Pimentel destacou o apoio e compromisso do Governo Estadual  mesmo neste tempo de dificuldades  de levar em frente as demandas e os temas relacionados à segurança pública e à Polícia Civil de Minas Gerais.  #PolíciaCivil #Investigadores #Segurança  Foto: Manoel Marques / Imprensa MG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14046074_1286590978060496_1496272051406366358_n.png?oh=fa1ba6f8d752fa65b701d79a22618242&oe=59056074	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14046074_1286590978060496_1496272051406366358_n.png?oh=f065c84afcd02e09e988990a85b75128&oe=594B2261	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1286590978060496/?type=3	facebook.com	2016-08-25T18:41:33+0000	1472150493	2016-08-25 20:41:33	92	52	97	13	162	49	49	0	409	0	90	5	0	0	0	0	0
video	post_page_416907625028840	416907625028840_1286331378086456	https://www.facebook.com/416907625028840/posts/1286331378086456	Direitos humanos  meio ambiente  cidadania  gênero e identidade  africanismo e ativismo. Estes são alguns dos temas abordados numa série de 10 vídeos realizados pela ONG Contato em parceria com o Governo de Minas Gerais e Codemig.    Nomes como José Mujica  Fernanda Takai  Flávio Renegado e os secretários de Estado Nilmário Miranda e Macaé Evaristo dão seu recado na série. Compartilhamos o primeiro vídeo com você. A série completa você pode ver pelo link www.contatofilmes.com.br   Diretos Humanos é liberdade! Dê o play e compartilhe.	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14029820_1286339178085676_702844947_n.jpg?oh=396df852bdfd545821f4ec9dbb05932f&oe=59031A96	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14029820_1286339178085676_702844947_n.jpg?oh=7b485bad31f4b233cd0c3e09fb3a5719&oe=590C32EA	https://www.facebook.com/governomg/videos/1286331378086456/	facebook.com	2016-08-25T13:50:20+0000	1472133020	2016-08-25 15:50:20	26	21	28	25	74	17	16	1	31	0	26	1	0	1	0	0	0
photo	post_page_416907625028840	416907625028840_1283973894988871	https://www.facebook.com/416907625028840/posts/1283973894988871	Ótimas novidades para candidatos à Carteira Nacional de Habilitação. Um novo modelo de exame  feito inteiramente pela internet  estará disponível no UAI da Praça Sete  em Belo Horizonte até o final deste mês.  A intenção da Secretaria de Estado de Planejamento e Gestão é ampliar o modelo para todas as UAIs do estado. Até o final do ano  as unidades da capital estarão aptas a oferecer o serviço ao cidadão. O serviço pode chegar a triplicar o número de candidatos atendidos nas UAIs.  Saiba mais sobre essa novidade que irá beneficiar os futuros motoristas: http://bit.ly/2bjw0JK  Acessibilidade: imagem com a frase  Facilidades pra quem quer tirar a carteira de habilitação. Em Minas  exame será feito pela internet 	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14055134_1283973894988871_6394433239972599713_n.png?oh=df6d77f6530d23ab60f06298792d2448&oe=59448F9D	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14055134_1283973894988871_6394433239972599713_n.png?oh=be3956a1d9c0a3a138b49762d39e73a1&oe=58FE9B88	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1283973894988871/?type=3	facebook.com	2016-08-25T10:00:00+0000	1472119200	2016-08-25 12:00:00	68	26	74	69	169	23	21	2	22	0	68	0	5	1	0	0	0
photo	post_page_416907625028840	416907625028840_1285751284811132	https://www.facebook.com/416907625028840/posts/1285751284811132	Equipes de startups e pesquisadores mineiros vencedores em competições internacionais  como a Imagine Cup e a Startup Games  foram recebidos  no Palácio da Liberdade  pelo governador Fernando Pimentel. Por meio do programa Minas Digital  a pesquisa em tecnologia recebe apoio e investimento  abrindo novas soluções para o mercado e uma cultura de inovação efetiva no estado. Confira: http://goo.gl/IXPj4W  #Startups #MinasDigital #Governador  Foto: Veronica Manevy / Imprensa MG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14035000_1285751284811132_904444350797796749_n.png?oh=87aed67dab96613c961443a5b2166069&oe=5908A9D9	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14035000_1285751284811132_904444350797796749_n.png?oh=e35f9ded3fe1248fef326c29623b610a&oe=5948B526	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1285751284811132/?type=3	facebook.com	2016-08-24T22:15:00+0000	1472076900	2016-08-25 00:15:00	28	33	28	1	62	28	23	5	34	0	28	0	0	0	0	0	0
video	post_page_416907625028840	416907625028840_1285623891490538	https://www.facebook.com/416907625028840/posts/1285623891490538	Todo mundo sabe que mineiro tem riso fácil e coração aberto como os de uma criança. Taí a nossa hospitalidade que não nos deixa mentir - isso porque a gente sabe que infância não está ligada à idade  mas a um estado de espirito. <3  Hoje  no Dia da Infância  deixe aflorar seu lado mais mineiro. ;)	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14146096_1285685624817698_209603905_n.jpg?oh=ac81f4b94c126f81e84c9a9fb6e2fbf2&oe=5905ADF8	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14146096_1285685624817698_209603905_n.jpg?oh=f06acd57511b774a32c8c57c93d18337&oe=5949E784	https://www.facebook.com/governomg/videos/1285623891490538/	facebook.com	2016-08-24T19:39:32+0000	1472067572	2016-08-24 21:39:32	27	29	33	6	68	24	23	1	34	0	27	6	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1285457891507138	https://www.facebook.com/416907625028840/posts/1285457891507138	A Emater-MG possui 32 escritórios regionais e  ontem (23/8)  no Palácio da Liberdade  todos foram contemplados com a entrega de 64 veículos para o fortalecimento das atividades de atendimento aos agricultores familiares do estado. Além disso  o governador Fernando Pimentel anunciou o plano de carreira para funcionários da empresa. Confira: http://goo.gl/l7iE9u  #EmaterMG #Governador #Investimentos  Foto: Manoel Marques / Imprensa MG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14102549_1285457891507138_5306023370295646173_n.png?oh=ada18b0678d31b728dff1f5dd8550410&oe=594C518C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14102549_1285457891507138_5306023370295646173_n.png?oh=a4df10408008cd1888a4e9e25fa8bd02&oe=5911AF99	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1285457891507138/?type=3	facebook.com	2016-08-24T15:07:13+0000	1472051233	2016-08-24 17:07:13	43	30	46	4	80	24	24	0	60	0	42	2	1	0	0	0	0
photo	post_page_416907625028840	416907625028840_1284781631574764	https://www.facebook.com/416907625028840/posts/1284781631574764	Governo do Estado de Minas Gerais updated their cover photo.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14102643_1284781631574764_5452409907099092454_n.png?oh=8de20e569fea4f05c5802ed3030e0791&oe=5902B132	https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/14054373_1284781631574764_5452409907099092454_o.png?oh=3a775da9c8ed2feb9753a144639eef51&oe=5916FDAB	https://www.facebook.com/governomg/photos/a.416920118360924.107300.416907625028840/1284781631574764/?type=3	facebook.com	2016-08-23T19:57:06+0000	1471982226	2016-08-23 21:57:06	47	22	47	10	79	17	17	0	20	0	47	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1284665728253021	https://www.facebook.com/416907625028840/posts/1284665728253021	É tempo de garantir projeção aos pequenos produtores da indústria da moda mineira. :) Vem aí  a 19ª edição do Minas Trend  o maior salão de negócios do setor no Brasil. Com espaço aberto para que marcas locais exibam seus produtos  o evento reúne compradores de todo o país e do exterior entre os dias 4 e 7 de outubro. Saiba como garantir a participação de sua empresa: http://goo.gl/uIt2FY  #MinasTrend #Moda #Codemig   Foto: Pedro Paulo da Luz	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14067431_1284665728253021_2964400102669041075_n.png?oh=3e27ade7191d3ba8dd5099486fafb4a8&oe=5946ABD1	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14067431_1284665728253021_2964400102669041075_n.png?oh=23261c89de38ff887928a74ff6fcf5d7&oe=5908DFC4	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1284665728253021/?type=3	facebook.com	2016-08-23T17:02:57+0000	1471971777	2016-08-23 19:02:57	20	24	21	1	46	22	21	1	40	0	20	1	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1283972638322330	https://www.facebook.com/416907625028840/posts/1283972638322330	Em 14 municípios  serão abertas 480 vagas para mulheres em cursos profissionalizantes. Além das aulas  as alunas terão acompanhamento para garantir a autossuficiência e inserção no mercado de trabalho.  Durante os cursos  serão trabalhados temas como empreendedorismo  economia solidária  saúde e autoestima. As pré-matrículas serão abertas em setembro e as aulas estão previstas para começar em outubro.  Saiba mais: http://bit.ly/2bCqAgV  Acessibilidade: imagem com a frase: Educação como ferramenta de independência	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13935166_1283972638322330_566888000474742870_n.png?oh=8029dc6497b0799fb8cd5d8c72ed6d61&oe=590137BA	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/13935166_1283972638322330_566888000474742870_n.png?oh=b57c0f609e17ca85c595ce9db358c7dc&oe=59175445	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1283972638322330/?type=3	facebook.com	2016-08-23T10:00:00+0000	1471946400	2016-08-23 12:00:00	34	35	34	8	77	30	25	5	59	0	33	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1283865654999695	https://www.facebook.com/416907625028840/posts/1283865654999695	Os cidadãos mineiros serão diretamente beneficiados com a retomada do Programa de Educação Permanente para Médicos de Família. Aperfeiçoado pela Secretaria de Estado de Saúde MG  o programa  traz novidades como a redefinição das áreas de atuação  ao todo 18  que irão permitir a participação de profissionais de todos os municípios mineiros. Confira: http://goo.gl/iIoQQC  #MédicosFamília #EducaçãoPermanente #SaúdeMG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14022342_1283865654999695_787268563238986041_n.png?oh=475a3fb744e9e86def3738867aed4445&oe=590F3FEE	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14022342_1283865654999695_787268563238986041_n.png?oh=f2c617053912c5a00bf9346a8267a6c7&oe=5917B511	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1283865654999695/?type=3	facebook.com	2016-08-22T21:03:00+0000	1471899780	2016-08-22 23:03:00	26	23	26	15	64	21	21	0	29	0	25	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1283785035007757	https://www.facebook.com/416907625028840/posts/1283785035007757	O governador Fernando Pimentel deu posse  hoje (22/8)  ao Conselho Superior da Polícia Civil  colegiado que atua para garantir rigor e eficiência no trabalho da corporação. Chefe da Polícia Civil  João Octacílio Silva Neto  preside o Conselho  que vai contar com outros 12 membros. Conheça-os: http://goo.gl/j6wEUh  #PolíciaCivil #ConselhoSuperior #Posse  Foto: Manoel Marques / Imprensa MG	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14063993_1283785035007757_2008809533046614767_n.png?oh=2b799f3909b0ef01089a88f319b37ae9&oe=59003F88	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14063993_1283785035007757_2008809533046614767_n.png?oh=b9bc96b785e790af858b80c75b963002&oe=594A8F9D	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1283785035007757/?type=3	facebook.com	2016-08-22T17:34:51+0000	1471887291	2016-08-22 19:34:51	69	84	72	6	162	75	73	2	795	0	69	2	0	0	0	1	0
link	post_page_416907625028840	416907625028840_1283605825025678	https://www.facebook.com/416907625028840/posts/1283605825025678	Sabia que hoje é o Dia do Folclore? Minas Gerais tem milhares de riquezas e a nossa cultura  certamente  é uma delas.   O imaginário do povo mineiro está recheado de costumes  lendas  arte e movimentos culturais incríveis - que se refletem nas nossas artes  culinária e religiosidade. <3   Acessibilidade: gif com ilustrações folclóricas e a frase  Celebre o folclore mineiro 	https://external.xx.fbcdn.net/safe_image.php?d=AQC0SFNBqwVQqdUI&url=https%3A%2F%2F67.media.tumblr.com%2F9336fd435f1a5d5456f04e482c6af948%2Ftumblr_oc62co80oW1r8pvk7o1_540.gif&_nc_hash=AQDXfA3towjl6bLj	https://external.xx.fbcdn.net/safe_image.php?d=AQC0SFNBqwVQqdUI&url=https%3A%2F%2F67.media.tumblr.com%2F9336fd435f1a5d5456f04e482c6af948%2Ftumblr_oc62co80oW1r8pvk7o1_540.gif&_nc_hash=AQDXfA3towjl6bLj	https://67.media.tumblr.com/9336fd435f1a5d5456f04e482c6af948/tumblr_oc62co80oW1r8pvk7o1_540.gif	67.media.tumblr.com	2016-08-22T13:12:23+0000	1471871543	2016-08-22 15:12:23	27	21	30	16	67	19	19	0	35	0	27	2	1	0	0	0	0
photo	post_page_416907625028840	416907625028840_1281132055273055	https://www.facebook.com/416907625028840/posts/1281132055273055	Que tal fazer uma visita ao Museu do Cotidiano? :) Localizado ao redor do Circuito Liberdade  em Belo Horizonte  o espaço possui uma coleção inusitada que expressa as mais variadas dimensões da vida urbana. São milhares de itens pertencentes ao colecionador Antonio Carlos Figueiredo que podem ser visitados mediante agendamento. Saiba como: http://goo.gl/zLuQG6  #CircuitoLiberdade #MuseudoCotidiano  Foto: Divulgação / SEC	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13938440_1281132055273055_4553659007293525946_n.png?oh=3ee6482247ea69a4a7590539797e40f0&oe=594204FE	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13938440_1281132055273055_4553659007293525946_n.png?oh=33e6a78f8b42e937b118930c9fdf8300&oe=59492AEB	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1281132055273055/?type=3	facebook.com	2016-08-20T19:07:01+0000	1471720021	2016-08-20 21:07:01	11	25	11	1	37	22	22	0	37	0	11	0	0	0	0	0	0
photo	post_page_416907625028840	416907625028840_1281923515193909	https://www.facebook.com/416907625028840/posts/1281923515193909	Aproveita o sabadão e conta nos comentários: o que você mais ama em Minas Gerais?	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14021715_1281923515193909_4711919684864289066_n.png?oh=86c7b70cb14723000d1a106737176145&oe=5946D743	https://scontent.xx.fbcdn.net/v/t1.0-9/14021715_1281923515193909_4711919684864289066_n.png?oh=c93f819c059129bbe5e4acf9fa92ac6e&oe=590F86F8	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1281923515193909/?type=3	facebook.com	2016-08-20T16:23:31+0000	1471710211	2016-08-20 18:23:31	23	37	27	5	69	33	28	5	51	0	23	2	0	0	1	1	0
link	post_page_416907625028840	416907625028840_1281187398600854	https://www.facebook.com/416907625028840/posts/1281187398600854	No Dia da Fotografia  nossa homenagem a mais bela das artes. Sem ela não conseguiríamos registrar as belezas do nosso estado.  Consegue identificar todas as cidades que aparecem no gif?	https://external.xx.fbcdn.net/safe_image.php?d=AQDzhIqPFZKjlBaM&url=https%3A%2F%2Fmedia.giphy.com%2Fmedia%2Fl3vRaRXPVNO3zdaqA%2Fgiphy.gif&_nc_hash=AQCjBfIwv99kfZEb	https://external.xx.fbcdn.net/safe_image.php?d=AQDzhIqPFZKjlBaM&url=https%3A%2F%2Fmedia.giphy.com%2Fmedia%2Fl3vRaRXPVNO3zdaqA%2Fgiphy.gif&_nc_hash=AQCjBfIwv99kfZEb	https://media.giphy.com/media/l3vRaRXPVNO3zdaqA/giphy.gif	media.giphy.com	2016-08-19T21:00:00+0000	1471640400	2016-08-19 23:00:00	52	21	60	30	111	19	19	0	35	0	52	6	2	0	0	0	0
photo	post_page_416907625028840	416907625028840_1281103235275937	https://www.facebook.com/416907625028840/posts/1281103235275937	Minas Gerais já conta com 45 circuitos turísticos e com o suporte técnico da Secretaria de Estado de Turismo poderá ter mais um: o Circuito Turístico da Cachaça. A certificação de reconhecimento estadual é a meta de agora para a oficialização do novo caminho que contribuirá para a valorização da região de Salinas e do produto autêntico da identidade mineira. http://goo.gl/iAudjc  #Turismo #Cachaça #Salinas   Foto: Divulgação / Prefeitura de Salinas	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13962519_1281103235275937_5912295356645755350_n.jpg?oh=179cb6543b6319be079c0fdaf8c50960&oe=59126C89	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/13962519_1281103235275937_5912295356645755350_n.jpg?oh=745e004a6ac1e1e297963cd8bfba74f6&oe=59450D9C	https://www.facebook.com/governomg/photos/a.417083648344571.107333.416907625028840/1281103235275937/?type=3	facebook.com	2016-08-19T18:31:00+0000	1471631460	2016-08-19 20:31:00	36	22	38	17	77	20	19	1	25	0	36	1	1	0	0	0	0
video	post_page_416907625028840	416907625028840_1280953541957573	https://www.facebook.com/416907625028840/posts/1280953541957573	Cê já ouviu a expressão “entiotado”? Certamente você já esteve entiotado em algum momento e nem sabia!  E aí  conta nos comentários: qual expressão só existe (e faz sentido) aqui em Minas?	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14016228_1280977928621801_1604855751_n.jpg?oh=309a5adac4ec385beff78d63dfdba2b3&oe=5941E804	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14016228_1280977928621801_1604855751_n.jpg?oh=d5655092b50c7e9fcedfbca8bf40ef9d&oe=591372D4	https://www.facebook.com/governomg/videos/1280953541957573/	facebook.com	2016-08-19T14:29:49+0000	1471616989	2016-08-19 16:29:49	29	16	30	2	48	14	14	0	7	0	28	1	0	0	0	0	0
